iteration,lambda,learning_rate,rms
84,0.5,0.76,0.121023879312
84,0.5,0.77,0.213009399334
84,0.5,0.78,0.0975787926748
84,0.5,0.79,0.33786240552
84,0.5,0.8,0.22359922499
84,0.5,0.81,0.251061237462
84,0.5,0.82,0.124434339793
84,0.5,0.83,0.146191769299
84,0.5,0.84,0.215014304018
84,0.5,0.85,0.16586081349
84,0.5,0.86,0.231691488477
84,0.5,0.87,0.174930926763
84,0.5,0.88,0.133107955134
84,0.5,0.89,0.101953956598
84,0.5,0.9,0.242508884273
84,0.5,0.91,0.170905397321
84,0.5,0.92,0.223537317544
84,0.5,0.93,0.131631225039
84,0.5,0.94,0.157829943091
84,0.5,0.95,0.0970999316917
84,0.5,0.96,0.197097201319
84,0.5,0.97,0.131684599364
84,0.5,0.98,0.237634153946
84,0.5,0.99,0.233629685814
84,0.5,1.0,0.156469826778
84,0.5,1.01,0.0898218447315
84,0.5,1.02,0.203040867064
84,0.5,1.03,0.167539672745
84,0.5,1.04,0.211416317861
84,0.5,1.05,0.125205902734
84,0.5,1.06,0.22463910567
84,0.5,1.07,0.125590565952
84,0.5,1.08,0.151509883982
84,0.5,1.09,0.263988907615
84,0.5,1.1,0.294857263987
84,0.5,1.11,0.120422599939
84,0.5,1.12,0.200213628534
84,0.5,1.13,0.245378469
84,0.5,1.14,0.186930579496
84,0.5,1.15,0.234457370607
84,0.5,1.16,0.121040206572
84,0.5,1.17,0.229995145211
84,0.5,1.18,0.319581648293
84,0.5,1.19,0.198745243468
84,0.5,1.2,0.231841121754
84,0.5,1.21,0.196200832951
84,0.5,1.22,0.232456156059
84,0.5,1.23,0.222101353719
84,0.5,1.24,0.096496749729
84,0.5,1.25,0.208629022658
84,0.5,1.26,0.118331869549
84,0.5,1.27,0.127097500126
84,0.5,1.28,0.278389396896
84,0.5,1.29,0.182236997518
84,0.5,1.3,0.224505904037
84,0.5,1.31,0.238674514569
84,0.5,1.32,0.194644997997
84,0.5,1.33,0.226499844615
84,0.5,1.34,0.182450700411
84,0.5,1.35,0.209080843463
84,0.5,1.36,0.255980722154
84,0.5,1.37,0.212652451961
84,0.5,1.38,0.179125313717
84,0.5,1.39,0.210191403627
84,0.5,1.4,0.213446776528
84,0.5,1.41,0.179231500402
84,0.5,1.42,0.256053729868
84,0.5,1.43,0.249179934317
84,0.5,1.44,0.216794464017
84,0.5,1.45,0.236849205744
84,0.5,1.46,0.18666850561
84,0.5,1.47,0.249003342072
84,0.5,1.48,0.197773233433
84,0.5,1.49,0.210679148373
84,0.5,1.5,0.221837701674
84,0.2,0.0,0.509009733788
84,0.2,0.01,0.48607762861
84,0.2,0.02,0.478575041362
84,0.2,0.03,0.465494229593
84,0.2,0.04,0.436794935501
84,0.2,0.05,0.41834291819
84,0.2,0.06,0.444824808482
84,0.2,0.07,0.418813699504
84,0.2,0.08,0.370871452084
84,0.2,0.09,0.306810815928
84,0.2,0.1,0.373382492976
84,0.2,0.11,0.375159467666
84,0.2,0.12,0.349866813024
84,0.2,0.13,0.245461301682
84,0.2,0.14,0.211254263363
84,0.2,0.15,0.29634685918
84,0.2,0.16,0.272286571302
84,0.2,0.17,0.263852112418
84,0.2,0.18,0.20759316304
84,0.2,0.19,0.393843118249
84,0.2,0.2,0.153579460295
84,0.2,0.21,0.0930207920991
84,0.2,0.22,0.230400937632
84,0.2,0.23,0.295387636888
84,0.2,0.24,0.165079332374
84,0.2,0.25,0.223764270457
84,0.2,0.26,0.160200949652
84,0.2,0.27,0.181129189287
84,0.2,0.28,0.152129566524
84,0.2,0.29,0.0721304854379
84,0.2,0.3,0.123551788296
84,0.2,0.31,0.219119545382
84,0.2,0.32,0.220743119426
84,0.2,0.33,0.171928178097
84,0.2,0.34,0.219582751926
84,0.2,0.35,0.154199568095
84,0.2,0.36,0.0851638444691
84,0.2,0.37,0.0444341653655
84,0.2,0.38,0.228600597444
84,0.2,0.39,0.0872399115083
84,0.2,0.4,0.0816287805257
84,0.2,0.41,0.0707102760904
84,0.2,0.42,0.108648092986
84,0.2,0.43,0.100804198842
84,0.2,0.44,0.170062380465
84,0.2,0.45,0.183538578156
84,0.2,0.46,0.088663485599
84,0.2,0.47,0.111266601776
84,0.2,0.48,0.1823794197
84,0.2,0.49,0.0850041320672
84,0.2,0.5,0.09650815197
84,0.2,0.51,0.141846741256
84,0.2,0.52,0.509009733788
84,0.2,0.53,0.0400199290945
84,0.2,0.54,0.0814381134695
84,0.2,0.55,0.0834501206563
84,0.2,0.56,0.129940215408
84,0.2,0.57,0.18563215443
84,0.2,0.58,0.114527003687
84,0.2,0.59,0.0656710372136
84,0.2,0.6,0.144246491834
84,0.2,0.61,0.0733913496416
84,0.2,0.62,0.168987779086
84,0.2,0.63,0.204671742437
84,0.2,0.64,0.168235071173
84,0.2,0.65,0.162419618744
84,0.2,0.66,0.101121988819
84,0.2,0.67,0.21677337359
84,0.2,0.68,0.11325428671
84,0.2,0.69,0.0940127345832
84,0.2,0.7,0.132769612289
84,0.2,0.71,0.0887686110927
84,0.2,0.72,0.256622489937
84,0.2,0.73,0.0938596502802
84,0.2,0.74,0.0784475749618
84,0.2,0.75,0.152658500222
84,0.2,0.76,0.110578604226
84,0.2,0.77,0.154947702587
84,0.2,0.78,0.157801588
84,0.2,0.79,0.205656089706
84,0.2,0.8,0.108302831011
84,0.2,0.81,0.120342889941
84,0.2,0.82,0.163192339742
84,0.2,0.83,0.065237106436
84,0.2,0.84,0.12600665126
84,0.2,0.85,0.108268543298
84,0.2,0.86,0.0855123584702
84,0.2,0.87,0.235285322863
84,0.2,0.88,0.299184828213
84,0.2,0.89,0.270998411586
84,0.2,0.9,0.194383375278
84,0.2,0.91,0.124905532728
84,0.2,0.92,0.110726895617
84,0.2,0.93,0.160611422254
84,0.2,0.94,0.159448368162
84,0.2,0.95,0.0677710741275
84,0.2,0.96,0.155367501255
84,0.2,0.97,0.164774140437
84,0.2,0.98,0.105029758377
84,0.2,0.99,0.281745431722
84,0.2,1.0,0.181406982703
84,0.2,1.01,0.186930382936
84,0.2,1.02,0.13476331906
84,0.2,1.03,0.107833736949
84,0.2,1.04,0.10844390243
84,0.2,1.05,0.111565884045
84,0.2,1.06,0.111606217244
84,0.2,1.07,0.101112397878
84,0.2,1.08,0.0822534144813
84,0.2,1.09,0.175580551689
84,0.2,1.1,0.102516499102
84,0.2,1.11,0.111671901835
84,0.2,1.12,0.289596859121
84,0.2,1.13,0.345168436684
84,0.2,1.14,0.200877685298
84,0.2,1.15,0.130447138503
84,0.2,1.16,0.113957758747
84,0.2,1.17,0.147124522625
84,0.2,1.18,0.270284219921
84,0.2,1.19,0.0976569593306
84,0.2,1.2,0.196518145267
84,0.2,1.21,0.194457119012
84,0.2,1.22,0.174466189549
84,0.2,1.23,0.139092911054
84,0.2,1.24,0.173423660853
84,0.2,1.25,0.117791673606
84,0.2,1.26,0.16123544261
84,0.2,1.27,0.207794589651
84,0.2,1.28,0.150542127604
84,0.2,1.29,0.212298503303
84,0.2,1.3,0.13531430822
84,0.2,1.31,0.203265706305
84,0.2,1.32,0.189390436201
84,0.2,1.33,0.128489122151
84,0.2,1.34,0.132138797278
84,0.2,1.35,0.222065331501
84,0.2,1.36,0.143043120739
84,0.2,1.37,0.120470137407
84,0.2,1.38,0.160137606753
84,0.2,1.39,0.229055272403
84,0.2,1.4,0.311511416384
84,0.2,1.41,0.158273812978
84,0.2,1.42,0.131548153843
84,0.2,1.43,0.158806301479
84,0.2,1.44,0.240661641938
84,0.2,1.45,0.140849653155
84,0.2,1.46,0.179859255686
84,0.2,1.47,0.15208075009
84,0.2,1.48,0.169603006431
84,0.2,1.49,0.220740869822
84,0.2,1.5,0.21664815983
85,0.5,0.0,0.509009733788
85,0.5,0.01,0.490205224182
85,0.5,0.02,0.472237751192
85,0.5,0.03,0.45687783914
85,0.5,0.04,0.423720706125
85,0.5,0.05,0.452490855954
85,0.5,0.06,0.270101922214
85,0.5,0.07,0.27243900182
85,0.5,0.08,0.363412063402
85,0.5,0.09,0.356963224796
85,0.5,0.1,0.297167541677
85,0.5,0.11,0.187025310401
85,0.5,0.12,0.282928720435
85,0.5,0.13,0.346367878645
85,0.5,0.14,0.205000291637
85,0.5,0.15,0.207677929095
85,0.5,0.16,0.075101362674
85,0.5,0.17,0.212514184755
85,0.5,0.18,0.0646234597252
85,0.5,0.19,0.0515695675774
85,0.5,0.2,0.266236680331
85,0.5,0.21,0.219911449055
85,0.5,0.22,0.0774739652949
85,0.5,0.23,0.203912127692
85,0.5,0.24,0.182643527121
85,0.5,0.25,0.1845505605
85,0.5,0.26,0.132335873077
85,0.5,0.27,0.195848672545
85,0.5,0.28,0.195598449118
85,0.5,0.29,0.11375210162
85,0.5,0.3,0.189358540645
85,0.5,0.31,0.0692896284235
85,0.5,0.32,0.103125886347
85,0.5,0.33,0.239592161657
85,0.5,0.34,0.198447334954
85,0.5,0.35,0.140557217005
85,0.5,0.36,0.139853048942
85,0.5,0.37,0.137500245225
85,0.5,0.38,0.0582537271095
85,0.5,0.39,0.116091067603
85,0.5,0.4,0.064375926939
85,0.5,0.41,0.187945852405
85,0.5,0.42,0.112596622777
85,0.5,0.43,0.0824031379578
85,0.5,0.44,0.13011957222
85,0.5,0.45,0.134642728368
85,0.5,0.46,0.241768619039
85,0.5,0.47,0.131400482858
85,0.5,0.48,0.148707580151
85,0.5,0.49,0.0841197158105
85,0.5,0.5,0.215126225318
85,0.5,0.51,0.219216843343
85,0.5,0.52,0.154272324256
85,0.5,0.53,0.344820420653
85,0.5,0.54,0.1035438489
85,0.5,0.55,0.0973550839396
85,0.5,0.56,0.200405636223
85,0.5,0.57,0.250034380549
85,0.5,0.58,0.091432853099
85,0.5,0.59,0.109428653992
85,0.5,0.6,0.154142640218
85,0.5,0.61,0.108017949341
85,0.5,0.62,0.136851048259
85,0.5,0.63,0.128289976498
85,0.5,0.64,0.285407977556
85,0.5,0.65,0.135376131802
85,0.5,0.66,0.175672343199
85,0.5,0.67,0.17860177135
85,0.5,0.68,0.151313182096
85,0.5,0.69,0.299833804334
85,0.5,0.7,0.13335075691
85,0.5,0.71,0.291378468048
85,0.5,0.72,0.153843766828
85,0.5,0.73,0.118899745116
85,0.5,0.74,0.128515956834
85,0.5,0.75,0.154330135996
85,0.5,0.76,0.114826442878
85,0.5,0.77,0.112337662586
85,0.5,0.78,0.178272870772
85,0.5,0.79,0.104576908169
85,0.5,0.8,0.338509917521
85,0.5,0.81,0.28087067933
85,0.5,0.82,0.0976463499026
85,0.5,0.83,0.261612475084
85,0.5,0.84,0.102895357795
85,0.5,0.85,0.141731437777
85,0.5,0.86,0.143659914282
85,0.5,0.87,0.121461867406
85,0.5,0.88,0.176393820791
85,0.5,0.89,0.166252994058
85,0.5,0.9,0.13969166431
85,0.5,0.91,0.108184936505
85,0.5,0.92,0.134248264636
85,0.5,0.93,0.375710886694
85,0.5,0.94,0.13427979593
85,0.5,0.95,0.104823464674
85,0.5,0.96,0.179938755556
85,0.5,0.97,0.143830712246
85,0.5,0.98,0.191427074032
85,0.5,0.99,0.183879071728
85,0.5,1.0,0.237899826458
85,0.5,1.01,0.157121019944
85,0.5,1.02,0.249612675144
85,0.5,1.03,0.214874524498
85,0.5,1.04,0.159781770258
85,0.5,1.05,0.115259639081
85,0.5,1.06,0.0915135717554
85,0.5,1.07,0.259592109093
85,0.5,1.08,0.189214000544
85,0.5,1.09,0.19711028576
85,0.5,1.1,0.192311681282
85,0.5,1.11,0.166383302605
85,0.5,1.12,0.325187121133
85,0.5,1.13,0.0827549429848
85,0.5,1.14,0.133755692434
85,0.5,1.15,0.224793101119
85,0.5,1.16,0.134841255288
85,0.5,1.17,0.132781137485
85,0.5,1.18,0.225605827581
85,0.5,1.19,0.161466709659
85,0.5,1.2,0.351282184708
85,0.5,1.21,0.207742058625
85,0.5,1.22,0.151349257414
85,0.5,1.23,0.164116896943
85,0.5,1.24,0.248624180693
85,0.5,1.25,0.256619726728
85,0.5,1.26,0.203706379077
85,0.5,1.27,0.170926295212
85,0.5,1.28,0.189539558039
85,0.5,1.29,0.171666848261
85,0.5,1.3,0.249245349129
85,0.5,1.31,0.251187434005
85,0.5,1.32,0.164252314683
85,0.5,1.33,0.156436117464
85,0.5,1.34,0.115001768867
85,0.5,1.35,0.185076733241
85,0.5,1.36,0.288908901607
85,0.5,1.37,0.304410284105
85,0.5,1.38,0.236912186557
85,0.5,1.39,0.206341280471
85,0.5,1.4,0.21670383615
85,0.5,1.41,0.228142502966
85,0.5,1.42,0.256448537691
85,0.5,1.43,0.107695174211
85,0.5,1.44,0.255609627124
85,0.5,1.45,0.189591024419
85,0.5,1.46,0.15825830395
85,0.5,1.47,0.263533175066
85,0.5,1.48,0.145708765991
85,0.5,1.49,0.211890285128
85,0.5,1.5,0.261501918747
85,0.2,0.0,0.509009733788
85,0.2,0.01,0.493643998991
85,0.2,0.02,0.47127303216
85,0.2,0.03,0.421794628951
85,0.2,0.04,0.436085289581
85,0.2,0.05,0.385310224491
85,0.2,0.06,0.44608876753
85,0.2,0.07,0.459790899048
85,0.2,0.08,0.335281825934
85,0.2,0.09,0.392029180774
85,0.2,0.1,0.372121585273
85,0.2,0.11,0.359474643772
85,0.2,0.12,0.283808087983
85,0.2,0.13,0.348358551163
85,0.2,0.14,0.305456326897
85,0.2,0.15,0.23610085752
85,0.2,0.16,0.358803275486
85,0.2,0.17,0.186761755725
85,0.2,0.18,0.268003712427
85,0.2,0.19,0.386596067771
85,0.2,0.2,0.226512506204
85,0.2,0.21,0.16576798269
85,0.2,0.22,0.283569310746
85,0.2,0.23,0.108546899839
85,0.2,0.24,0.129953369573
85,0.2,0.25,0.253558503758
85,0.2,0.26,0.166453845082
85,0.2,0.27,0.265543345034
85,0.2,0.28,0.153184745695
85,0.2,0.29,0.164213084158
85,0.2,0.3,0.207552850084
85,0.2,0.31,0.094750288625
85,0.2,0.32,0.14408955279
85,0.2,0.33,0.331455423087
85,0.2,0.34,0.235044305392
85,0.2,0.35,0.170475718065
85,0.2,0.36,0.131990521822
85,0.2,0.37,0.206552733117
85,0.2,0.38,0.232925623403
85,0.2,0.39,0.0907729909246
85,0.2,0.4,0.280691201625
85,0.2,0.41,0.0650491895863
85,0.2,0.42,0.128055444698
85,0.2,0.43,0.134870875179
85,0.2,0.44,0.18296842027
85,0.2,0.45,0.0929274103482
85,0.2,0.46,0.0947342947942
85,0.2,0.47,0.108057970266
85,0.2,0.48,0.119106532624
85,0.2,0.49,0.0798234683641
85,0.2,0.5,0.0956283021959
85,0.2,0.51,0.22467641763
85,0.2,0.52,0.0819744891863
85,0.2,0.53,0.137724466768
85,0.2,0.54,0.198867534086
85,0.2,0.55,0.0812274763418
85,0.2,0.56,0.14068838825
85,0.2,0.57,0.136313380722
85,0.2,0.58,0.160264601623
85,0.2,0.59,0.105840383635
85,0.2,0.6,0.103769887184
85,0.2,0.61,0.0911682431905
85,0.2,0.62,0.130405186749
85,0.2,0.63,0.170335404013
85,0.2,0.64,0.0691313181923
85,0.2,0.65,0.0777299133422
85,0.2,0.66,0.0883022121022
85,0.2,0.67,0.128563291215
85,0.2,0.68,0.19678692614
85,0.2,0.69,0.228546225916
85,0.2,0.7,0.135896237049
85,0.2,0.71,0.121645797098
85,0.2,0.72,0.124573741072
85,0.2,0.73,0.148729631334
85,0.2,0.74,0.123738139352
85,0.2,0.75,0.0744556167885
85,0.2,0.76,0.157745519782
85,0.2,0.77,0.062396696393
85,0.2,0.78,0.118820948869
85,0.2,0.79,0.0680594308065
85,0.2,0.8,0.104288571949
85,0.2,0.81,0.195514252951
85,0.2,0.82,0.132976997348
85,0.2,0.83,0.199657260277
85,0.2,0.84,0.160591327532
85,0.2,0.85,0.179903955864
85,0.2,0.86,0.137624103557
85,0.2,0.87,0.158944733837
85,0.2,0.88,0.0689455621898
85,0.2,0.89,0.249548175143
85,0.2,0.9,0.0956011280515
85,0.2,0.91,0.24133116294
85,0.2,0.92,0.141071193615
85,0.2,0.93,0.222549851039
85,0.2,0.94,0.138587681547
85,0.2,0.95,0.192884102799
85,0.2,0.96,0.19987212452
85,0.2,0.97,0.128146340773
85,0.2,0.98,0.200668565739
85,0.2,0.99,0.20270754966
85,0.2,1.0,0.0500528710341
85,0.2,1.01,0.154027930313
85,0.2,1.02,0.295663450207
85,0.2,1.03,0.178666494848
85,0.2,1.04,0.139675497119
85,0.2,1.05,0.150259752655
85,0.2,1.06,0.15020978656
85,0.2,1.07,0.184853080815
85,0.2,1.08,0.19691191679
85,0.2,1.09,0.192622872594
85,0.2,1.1,0.0790021513345
85,0.2,1.11,0.201383324476
85,0.2,1.12,0.181883403005
85,0.2,1.13,0.144242540532
85,0.2,1.14,0.131187723875
85,0.2,1.15,0.107532129592
85,0.2,1.16,0.22475810605
85,0.2,1.17,0.185747502257
85,0.2,1.18,0.0999720842365
85,0.2,1.19,0.368315394316
85,0.2,1.2,0.279597794661
85,0.2,1.21,0.167942039661
85,0.2,1.22,0.153571191932
85,0.2,1.23,0.130224985358
85,0.2,1.24,0.1193227578
85,0.2,1.25,0.16725741091
85,0.2,1.26,0.250743780211
85,0.2,1.27,0.128548153604
85,0.2,1.28,0.172334426787
85,0.2,1.29,0.223058538115
85,0.2,1.3,0.24334294281
85,0.2,1.31,0.212161443611
85,0.2,1.32,0.219017560169
85,0.2,1.33,0.20089468912
85,0.2,1.34,0.146616138773
85,0.2,1.35,0.197568973316
85,0.2,1.36,0.103894023609
85,0.2,1.37,0.207109654535
85,0.2,1.38,0.161858035771
85,0.2,1.39,0.274978111363
85,0.2,1.4,0.220430378041
85,0.2,1.41,0.168025222082
85,0.2,1.42,0.212299825572
85,0.2,1.43,0.246178063977
85,0.2,1.44,0.117186351495
85,0.2,1.45,0.124147522698
85,0.2,1.46,0.281918328968
85,0.2,1.47,0.141294488368
85,0.2,1.48,0.211172904341
85,0.2,1.49,0.210816500428
85,0.2,1.5,0.207505224526
86,0.5,0.0,0.509009733788
86,0.5,0.01,0.483830632599
86,0.5,0.02,0.449726893874
86,0.5,0.03,0.422186851942
86,0.5,0.04,0.416289197003
86,0.5,0.05,0.346625969206
86,0.5,0.06,0.337800255841
86,0.5,0.07,0.301432464626
86,0.5,0.08,0.238175439528
86,0.5,0.09,0.24748678822
86,0.5,0.1,0.270228838225
86,0.5,0.11,0.250384758581
86,0.5,0.12,0.291685819847
86,0.5,0.13,0.274533784261
86,0.5,0.14,0.209479693996
86,0.5,0.15,0.380679999744
86,0.5,0.16,0.349014265622
86,0.5,0.17,0.126829372897
86,0.5,0.18,0.233950766442
86,0.5,0.19,0.108651766884
86,0.5,0.2,0.168296896401
86,0.5,0.21,0.182298398582
86,0.5,0.22,0.236608577714
86,0.5,0.23,0.151554401983
86,0.5,0.24,0.10833512062
86,0.5,0.25,0.209671325801
86,0.5,0.26,0.265654060512
86,0.5,0.27,0.220864856056
86,0.5,0.28,0.0682113040502
86,0.5,0.29,0.0817559471547
86,0.5,0.3,0.205840803149
86,0.5,0.31,0.268399144501
86,0.5,0.32,0.0580258960231
86,0.5,0.33,0.216310419805
86,0.5,0.34,0.0688520386259
86,0.5,0.35,0.130938214109
86,0.5,0.36,0.110495901809
86,0.5,0.37,0.169475185042
86,0.5,0.38,0.275929788553
86,0.5,0.39,0.146073080131
86,0.5,0.4,0.0673958892778
86,0.5,0.41,0.101148354554
86,0.5,0.42,0.0806865333895
86,0.5,0.43,0.115761091087
86,0.5,0.44,0.0800026985346
86,0.5,0.45,0.242979446519
86,0.5,0.46,0.0956506354917
86,0.5,0.47,0.070582613097
86,0.5,0.48,0.0210415861046
86,0.5,0.49,0.111089738595
86,0.5,0.5,0.0783302024466
86,0.5,0.51,0.0770989205583
86,0.5,0.52,0.127791637568
86,0.5,0.53,0.0708969294398
86,0.5,0.54,0.122149637692
86,0.5,0.55,0.0925146159692
86,0.5,0.56,0.140135197537
86,0.5,0.57,0.281143647104
86,0.5,0.58,0.0604106861841
86,0.5,0.59,0.18596485098
86,0.5,0.6,0.132681733876
86,0.5,0.61,0.12991366158
86,0.5,0.62,0.136919552872
86,0.5,0.63,0.101844930907
86,0.5,0.64,0.207523847688
86,0.5,0.65,0.121293164967
86,0.5,0.66,0.107256718603
86,0.5,0.67,0.0577297211639
86,0.5,0.68,0.101482286964
86,0.5,0.69,0.159668539459
86,0.5,0.7,0.103181425744
86,0.5,0.71,0.156539730959
86,0.5,0.72,0.12094227339
86,0.5,0.73,0.124915570874
86,0.5,0.74,0.0366792097059
86,0.5,0.75,0.126512133717
86,0.5,0.76,0.202544732489
86,0.5,0.77,0.174601980109
86,0.5,0.78,0.220097288053
86,0.5,0.79,0.237002989754
86,0.5,0.8,0.204473326038
86,0.5,0.81,0.264468012291
86,0.5,0.82,0.298855133736
86,0.5,0.83,0.265771887177
86,0.5,0.84,0.173205675503
86,0.5,0.85,0.164659676175
86,0.5,0.86,0.0953606787352
86,0.5,0.87,0.131738702817
86,0.5,0.88,0.167879200122
86,0.5,0.89,0.179823362819
86,0.5,0.9,0.151295294553
86,0.5,0.91,0.255054387529
86,0.5,0.92,0.226563166865
86,0.5,0.93,0.197981367037
86,0.5,0.94,0.178013167497
86,0.5,0.95,0.202559496253
86,0.5,0.96,0.207667434924
86,0.5,0.97,0.249671706029
86,0.5,0.98,0.155356503231
86,0.5,0.99,0.168187231784
86,0.5,1.0,0.131942881603
86,0.5,1.01,0.148685732875
86,0.5,1.02,0.187803318042
86,0.5,1.03,0.231937701613
86,0.5,1.04,0.157043316757
86,0.5,1.05,0.128926305303
86,0.5,1.06,0.207518049386
86,0.5,1.07,0.191886719435
86,0.5,1.08,0.141031447149
86,0.5,1.09,0.266238598124
86,0.5,1.1,0.183237001679
86,0.5,1.11,0.115769481186
86,0.5,1.12,0.206310254701
86,0.5,1.13,0.238912765474
86,0.5,1.14,0.128252592102
86,0.5,1.15,0.14422274086
86,0.5,1.16,0.112685610272
86,0.5,1.17,0.156587363611
86,0.5,1.18,0.26369812612
86,0.5,1.19,0.278420935779
86,0.5,1.2,0.242528568945
86,0.5,1.21,0.122219082064
86,0.5,1.22,0.142789363637
86,0.5,1.23,0.176400457032
86,0.5,1.24,0.165116836802
86,0.5,1.25,0.214397973045
86,0.5,1.26,0.205257494858
86,0.5,1.27,0.151370686168
86,0.5,1.28,0.210684688313
86,0.5,1.29,0.178901614075
86,0.5,1.3,0.155583644778
86,0.5,1.31,0.166393889273
86,0.5,1.32,0.201223568605
86,0.5,1.33,0.180657021977
86,0.5,1.34,0.251883936116
86,0.5,1.35,0.324456122579
86,0.5,1.36,0.156418794219
86,0.5,1.37,0.30640398543
86,0.5,1.38,0.267728081034
86,0.5,1.39,0.134968775504
86,0.5,1.4,0.21504474259
86,0.5,1.41,0.197631181551
86,0.5,1.42,0.254788157462
86,0.5,1.43,0.232166037079
86,0.5,1.44,0.223471364198
86,0.5,1.45,0.163821558362
86,0.5,1.46,0.119463227029
86,0.5,1.47,0.233781414423
86,0.5,1.48,0.16661631715
86,0.5,1.49,0.217595857927
86,0.5,1.5,0.146119694139
86,0.2,0.0,0.509009733788
86,0.2,0.01,0.490059232406
86,0.2,0.02,0.486252378908
86,0.2,0.03,0.453826175801
86,0.2,0.04,0.422321202258
86,0.2,0.05,0.452660464561
86,0.2,0.06,0.405546930173
86,0.2,0.07,0.411199580051
86,0.2,0.08,0.370828388416
86,0.2,0.09,0.333657879276
86,0.2,0.1,0.37437966659
86,0.2,0.11,0.332596204103
86,0.2,0.12,0.244436347224
86,0.2,0.13,0.375860814885
86,0.2,0.14,0.273957078442
86,0.2,0.15,0.284805416977
86,0.2,0.16,0.170647399707
86,0.2,0.17,0.269452784084
86,0.2,0.18,0.303414061821
86,0.2,0.19,0.21482909141
86,0.2,0.2,0.2218201495
86,0.2,0.21,0.26627712536
86,0.2,0.22,0.225389982418
86,0.2,0.23,0.316855935903
86,0.2,0.24,0.1105516019
86,0.2,0.25,0.292243038761
86,0.2,0.26,0.119052991136
86,0.2,0.27,0.222295180678
86,0.2,0.28,0.180037408953
86,0.2,0.29,0.211519235668
86,0.2,0.3,0.419493824644
86,0.2,0.31,0.065626675573
86,0.2,0.32,0.196104520369
86,0.2,0.33,0.274356973682
86,0.2,0.34,0.308323858738
86,0.2,0.35,0.111653752334
86,0.2,0.36,0.072559946444
86,0.2,0.37,0.0706685344855
86,0.2,0.38,0.274374134319
86,0.2,0.39,0.0815459821133
86,0.2,0.4,0.246265920178
86,0.2,0.41,0.0720906101038
86,0.2,0.42,0.303865099681
86,0.2,0.43,0.0728599921237
86,0.2,0.44,0.0968375378081
86,0.2,0.45,0.0673644442597
86,0.2,0.46,0.195115639766
86,0.2,0.47,0.249135440006
86,0.2,0.48,0.25216953521
86,0.2,0.49,0.129157917887
86,0.2,0.5,0.122796263484
86,0.2,0.51,0.0909588479791
86,0.2,0.52,0.0861504377801
86,0.2,0.53,0.150545323337
86,0.2,0.54,0.133828685308
86,0.2,0.55,0.189963511547
86,0.2,0.56,0.118314651656
86,0.2,0.57,0.273667438042
86,0.2,0.58,0.108501001876
86,0.2,0.59,0.0897742673804
86,0.2,0.6,0.119565506827
86,0.2,0.61,0.0656244215845
86,0.2,0.62,0.113668913018
86,0.2,0.63,0.224630358495
86,0.2,0.64,0.116135851598
86,0.2,0.65,0.154820863659
86,0.2,0.66,0.172580431352
86,0.2,0.67,0.237326520665
86,0.2,0.68,0.0620082687463
86,0.2,0.69,0.112929418927
86,0.2,0.7,0.181065042994
86,0.2,0.71,0.158297261654
86,0.2,0.72,0.173213311135
86,0.2,0.73,0.133564745085
86,0.2,0.74,0.0954094751205
86,0.2,0.75,0.191963325972
86,0.2,0.76,0.102848367584
86,0.2,0.77,0.138205231928
86,0.2,0.78,0.115837484643
86,0.2,0.79,0.15810897621
86,0.2,0.8,0.141455713784
86,0.2,0.81,0.148855380576
86,0.2,0.82,0.177170493386
86,0.2,0.83,0.183119063877
86,0.2,0.84,0.101669883787
86,0.2,0.85,0.0688829787921
86,0.2,0.86,0.231667922872
86,0.2,0.87,0.218535181484
86,0.2,0.88,0.106149789356
86,0.2,0.89,0.188880549967
86,0.2,0.9,0.157367103647
86,0.2,0.91,0.142598618079
86,0.2,0.92,0.153720041189
86,0.2,0.93,0.33993523834
86,0.2,0.94,0.157500935616
86,0.2,0.95,0.157946693731
86,0.2,0.96,0.16025633023
86,0.2,0.97,0.120424041471
86,0.2,0.98,0.0683039067365
86,0.2,0.99,0.118912472409
86,0.2,1.0,0.299147056518
86,0.2,1.01,0.20102312404
86,0.2,1.02,0.169563421291
86,0.2,1.03,0.131259815249
86,0.2,1.04,0.199631592489
86,0.2,1.05,0.159360325368
86,0.2,1.06,0.119239380669
86,0.2,1.07,0.0988680837576
86,0.2,1.08,0.152892697333
86,0.2,1.09,0.197150843729
86,0.2,1.1,0.290680389116
86,0.2,1.11,0.10983843485
86,0.2,1.12,0.148910222473
86,0.2,1.13,0.144550514016
86,0.2,1.14,0.23313421672
86,0.2,1.15,0.1382048128
86,0.2,1.16,0.0813774539108
86,0.2,1.17,0.251654619825
86,0.2,1.18,0.12901655619
86,0.2,1.19,0.247911312058
86,0.2,1.2,0.204164407714
86,0.2,1.21,0.127725063437
86,0.2,1.22,0.123178729407
86,0.2,1.23,0.132103363892
86,0.2,1.24,0.154407712427
86,0.2,1.25,0.268055370037
86,0.2,1.26,0.183099160326
86,0.2,1.27,0.114330143606
86,0.2,1.28,0.218995024022
86,0.2,1.29,0.146094328166
86,0.2,1.3,0.14583454918
86,0.2,1.31,0.170457704817
86,0.2,1.32,0.166426946186
86,0.2,1.33,0.199525276384
86,0.2,1.34,0.135899487259
86,0.2,1.35,0.194046580842
86,0.2,1.36,0.176918942336
86,0.2,1.37,0.120575722749
